chr	pos	fst
Chr13	14275000	0.181018
Chr13	14325000	0.181777
Chr13	14375000	0.163812
Chr13	14425000	0.124392
Chr13	14475000	0.102104
Chr13	14525000	0.117852
Chr13	14575000	0.165133
Chr13	14625000	0.293049
Chr13	14675000	0.148380
Chr13	14725000	0.191121
Chr13	14775000	0.090893
Chr13	14825000	0.095553
Chr13	14875000	0.151877
Chr13	14925000	0.280527
Chr13	14975000	0.208846
Chr13	15025000	0.211478
Chr13	15075000	0.310524
Chr13	15125000	0.175932
Chr13	15175000	0.192401
Chr13	15225000	0.196691
Chr13	15275000	0.158072
Chr13	15325000	0.212899
Chr13	15375000	0.201668
Chr13	15425000	0.213824
Chr13	15475000	0.230096
Chr13	15525000	0.183163
Chr13	15575000	0.259853
Chr13	15625000	0.129607
Chr13	15675000	0.158307
Chr13	15725000	0.139521
Chr13	15775000	0.221816
Chr13	15825000	0.312739
Chr13	15875000	0.274047
Chr13	15925000	0.208320
Chr13	15975000	0.086506
Chr13	16025000	0.119078
Chr13	16075000	0.303697
Chr13	16125000	0.253549
Chr13	16175000	0.249630
Chr13	16225000	0.495518
Chr13	16275000	0.338244
Chr14	75000	0.091047
Chr14	125000	0.069782
Chr14	175000	0.141850
Chr14	225000	0.194187
Chr14	275000	0.182431
Chr14	325000	0.146531
Chr14	375000	0.149667
Chr14	425000	0.150838
Chr14	475000	0.202328
Chr14	525000	0.125495
Chr14	575000	0.175798
Chr14	625000	0.143241
Chr14	675000	0.126651
Chr14	725000	0.177808
Chr14	775000	0.222975
Chr14	825000	0.189594
Chr14	875000	0.160959
Chr14	925000	0.151120
Chr14	975000	0.161693
Chr14	1025000	0.121454
Chr14	1075000	0.168341
Chr14	1125000	0.197310
Chr14	1175000	0.166872
Chr14	1225000	0.272769
Chr14	1275000	0.198440
Chr14	1325000	0.230447
Chr14	1375000	0.173420
Chr14	1425000	0.215119
Chr14	1475000	0.235081
Chr14	1525000	0.226727
Chr14	1575000	0.235168
Chr14	1625000	0.572697
Chr14	1675000	0.503917
Chr14	1725000	0.297377
Chr14	1775000	0.240657
Chr14	1825000	0.308290
Chr14	1875000	0.241349
Chr14	1925000	0.160347
Chr14	1975000	0.174097
Chr14	2025000	0.223997
Chr14	2075000	0.128768
Chr14	2125000	0.152000
Chr14	2175000	0.093205
Chr14	2225000	0.191283
Chr14	2275000	0.158963
Chr14	2325000	0.121457
Chr14	2375000	0.114689
Chr14	2425000	0.256546
Chr14	2475000	0.341023
Chr14	2525000	0.173577
Chr14	2575000	0.346095
Chr14	2625000	0.173842
Chr14	2675000	0.168073
Chr14	2725000	0.131614
Chr14	2775000	0.152367
Chr14	2825000	0.232989
Chr14	2875000	0.216472
Chr14	2925000	0.368538
Chr14	2975000	0.293029
Chr14	3025000	0.299988
Chr14	3075000	0.144603
Chr14	3125000	0.173104
Chr14	3175000	0.250759
Chr14	3225000	0.247778
Chr14	3275000	0.336765
Chr14	3325000	0.229819
Chr14	3375000	0.306976
Chr14	3425000	0.191972
Chr14	3475000	0.124675
Chr14	3525000	0.110056
Chr14	3575000	0.196326
Chr14	3625000	0.241488
Chr14	3675000	0.174664
Chr14	3725000	0.192332
Chr14	3775000	0.239024
Chr14	3825000	0.137795
Chr14	3875000	0.207731
Chr14	3925000	0.262658
Chr14	3975000	0.158883
Chr14	4025000	0.226442
Chr14	4075000	0.164550
Chr14	4125000	0.160538
Chr14	4175000	0.135097
Chr14	4225000	0.137406
Chr14	4275000	0.236387
Chr14	4325000	0.175640
Chr14	4375000	0.127018
Chr14	4425000	0.087305
Chr14	4475000	0.145569
Chr14	4525000	0.379102
Chr14	4575000	0.252211
Chr14	4625000	0.156161
Chr14	4675000	0.172214
Chr14	4725000	0.275753
Chr14	4775000	0.185806
Chr14	4825000	0.131840
Chr14	4925000	0.121530
Chr14	4975000	0.110192
Chr14	5025000	0.119230
Chr14	5075000	0.132149
Chr14	5125000	0.099015
Chr14	5175000	0.114591
Chr14	5225000	0.058990
Chr14	5275000	0.198514
Chr14	5325000	0.156844
Chr14	5375000	0.135825
Chr14	5425000	0.165705
Chr14	5475000	0.081175
Chr14	5525000	0.110100
Chr14	5575000	0.163061
Chr14	5625000	0.176879
Chr14	5675000	0.174873
Chr14	5725000	0.167352
Chr14	5775000	0.184314
Chr14	5825000	0.368003
Chr14	5875000	0.197142
Chr14	5925000	0.305495
Chr14	5975000	0.218379
Chr14	6025000	0.141137
Chr14	6075000	0.236951
Chr14	6125000	0.311751
Chr14	6175000	0.289630
Chr14	6225000	0.204183
Chr14	6275000	0.211117
Chr14	6325000	0.341466
Chr14	6375000	0.439657
Chr14	6425000	0.207289
Chr14	6475000	0.184424
Chr14	6525000	0.197640
Chr14	6575000	0.225233
Chr14	6625000	0.425030
Chr14	6675000	0.289419
Chr14	6725000	0.122191
Chr14	6775000	0.374651
Chr14	6825000	0.195003
Chr14	6875000	0.173978
Chr14	6925000	0.152904
Chr14	6975000	0.110753
Chr14	7025000	0.122067
Chr14	7075000	0.133781
Chr14	7125000	0.108075
Chr14	7175000	0.232086
Chr14	7225000	0.355588
Chr14	7275000	0.180898
Chr14	7325000	0.181466
Chr14	7375000	0.233140
Chr14	7425000	0.241083
Chr14	7475000	0.219813
Chr14	7525000	0.218063
Chr14	7575000	0.189129
Chr14	7625000	0.257399
Chr14	7675000	0.205581
Chr14	7725000	0.262719
Chr14	7775000	0.253515
Chr14	7825000	0.336402
Chr14	7875000	0.323713
Chr14	7925000	0.353010
Chr14	7975000	0.207166
Chr14	8025000	0.154206
Chr14	8075000	0.448387
Chr14	8125000	0.395671
Chr14	8175000	0.356110
Chr14	8225000	0.315179
Chr14	8275000	0.232625
Chr14	8325000	0.253516
Chr14	8375000	0.328562
Chr14	8425000	0.245191
Chr14	8475000	0.256094
Chr14	8525000	0.245100
Chr14	8575000	0.262478
Chr14	8625000	0.194098
Chr14	8675000	0.314517
Chr14	8725000	0.221649
Chr14	8775000	0.211730
Chr14	8825000	0.172524
Chr14	8875000	0.139752
Chr14	8925000	0.183805
Chr14	8975000	0.353659
Chr14	9025000	0.335907
Chr14	9075000	0.224170
Chr14	9125000	0.277744
Chr14	9175000	0.405333
Chr14	9225000	0.127817
Chr14	9275000	0.133428
Chr14	9325000	0.165281
Chr14	9375000	0.115103
Chr14	9425000	0.154722
Chr14	9475000	0.136223
Chr14	9525000	0.161030
Chr14	9575000	0.196019
Chr14	9625000	0.162715
Chr14	9675000	0.079164
Chr14	9725000	0.202399
Chr14	9775000	0.105247
Chr14	9825000	0.051381
Chr14	9875000	0.099701
Chr14	9925000	0.174367
Chr14	9975000	0.315630
Chr14	10025000	0.192931
Chr14	10075000	0.281578
Chr14	10125000	0.261668
Chr14	10175000	0.426436
Chr14	10225000	0.410255
Chr14	10275000	0.403450
Chr14	10325000	0.284669
Chr14	10375000	0.283017
Chr14	10425000	0.251868
Chr14	10475000	0.286107
Chr14	10525000	0.272352
Chr14	10575000	0.224146
Chr14	10625000	0.132475
Chr14	10675000	0.155011
Chr14	10725000	0.221516
Chr14	10775000	0.152653
Chr14	10825000	0.106199
Chr14	10875000	0.183111
Chr14	10925000	0.144462
Chr14	10975000	0.170047
Chr14	11025000	0.224379
Chr14	11075000	0.332459
Chr14	11125000	0.270151
Chr14	11175000	0.156074
Chr14	11225000	0.266568
Chr14	11275000	0.184948
Chr14	11325000	0.243370
Chr14	11375000	0.287746
Chr14	11425000	0.220652
Chr14	11475000	0.292787
Chr14	11525000	0.322396
Chr14	11575000	0.382268
Chr14	11625000	0.504127
Chr14	11675000	0.281338
Chr14	11725000	0.252274
Chr14	11775000	0.254145
Chr14	11825000	0.184144
Chr14	11875000	0.166756
Chr14	11925000	0.244916
Chr14	11975000	0.263228
Chr14	12025000	0.278711
Chr14	12075000	0.136048
Chr14	12125000	0.450959
Chr14	12175000	0.203058
Chr14	12225000	0.302497
Chr14	12275000	0.225921
Chr14	12325000	0.201079
Chr14	12375000	0.388191
Chr14	12425000	0.364245
Chr14	12475000	0.131058
Chr14	12525000	0.141577
Chr14	12575000	0.170104
Chr14	12625000	0.266640
Chr14	12675000	0.242836
Chr14	12725000	0.211942
Chr14	12775000	0.575719
Chr14	12825000	0.441442
Chr14	12875000	0.463555
Chr14	12925000	0.321809
Chr14	12975000	0.461762
Chr14	13025000	0.246020
Chr14	13075000	0.224106
Chr14	13125000	0.255914
Chr14	13175000	0.320036
Chr14	13225000	0.280872
Chr14	13275000	0.361509
Chr14	13325000	0.212484
Chr14	13375000	0.296849
Chr14	13425000	0.309551
Chr14	13475000	0.317370
Chr14	13525000	0.324312
Chr14	13575000	0.161086
Chr14	13625000	0.135934
Chr14	13675000	0.248624
Chr14	13725000	0.187243
Chr14	13775000	0.238815
Chr14	13825000	0.268837
Chr14	13875000	0.232234
Chr14	13925000	0.283398
Chr14	13975000	0.217375
Chr14	14025000	0.108468
Chr14	14075000	0.175202
Chr14	14125000	0.150322
Chr14	14175000	0.157437
Chr14	14225000	0.126148
Chr14	14275000	0.172868
Chr14	14325000	0.111945
Chr14	14375000	0.119714
Chr14	14425000	0.300771
Chr14	14475000	0.198452
Chr14	14525000	0.135091
Chr14	14575000	0.193939
Chr14	14625000	0.192597
Chr14	14675000	0.256706
Chr14	14725000	0.150982
Chr14	14775000	0.217622
Chr14	14825000	0.170611
Chr14	14875000	0.191678
Chr14	14925000	0.192496
Chr14	14975000	0.211416
Chr14	15025000	0.269801
Chr14	15075000	0.208140
Chr14	15125000	0.254484
Chr14	15175000	0.297626
Chr14	15225000	0.315376
Chr14	15275000	0.118520
Chr14	15325000	0.284758
Chr14	15375000	0.192670
Chr14	15425000	0.105981
Chr14	15475000	0.107781
Chr14	15525000	0.083219
Chr14	15575000	0.143444
Chr14	15625000	0.136243
Chr14	15675000	0.159706
Chr14	15725000	0.161407
Chr14	15775000	0.090413
Chr14	15825000	0.237211
Chr14	15875000	0.108348
Chr14	15925000	0.126131
Chr14	15975000	0.123392
Chr14	16025000	0.231973
Chr14	16125000	0.238312
Chr14	16175000	0.122719
Chr14	16225000	0.113540
Chr14	16275000	0.164072
Chr14	16325000	0.140616
Chr14	16375000	0.196483
Chr14	16425000	0.092574
Chr14	16475000	0.150190
Chr14	16525000	0.180103
Chr14	16575000	0.225863
Chr14	16625000	0.145566
Chr14	16675000	0.206363
Chr14	16725000	0.156247
Chr14	16775000	0.239625
Chr14	16825000	0.144011
Chr14	16925000	0.113661
Chr14	16975000	0.109527
Chr14	17075000	0.162337
Chr14	17125000	0.236289
Chr14	17175000	0.328834
Chr14	17225000	0.112827
Chr14	17275000	0.143579
Chr14	17325000	0.145957
Chr14	17375000	0.283785
Chr14	17425000	0.097763
Chr14	17475000	0.151338
Chr14	17525000	0.183908
Chr14	17575000	0.134025
Chr14	17625000	0.234428
Chr14	17675000	0.153144
Chr14	17725000	0.160158
Chr14	17775000	0.174086
Chr14	17825000	0.119049
Chr14	17875000	0.106437
Chr14	17925000	0.220325
Chr14	17975000	0.261116
Chr14	18025000	0.340083
Chr14	18075000	0.244637
Chr14	18125000	0.253154
Chr14	18175000	0.179091
Chr14	18225000	0.149319
Chr14	18275000	0.268608
Chr14	18325000	0.131886
Chr14	18375000	0.140731
Chr14	18425000	0.167339
Chr14	18475000	0.167340
Chr14	18525000	0.259394
Chr14	18575000	0.283440
Chr14	18625000	0.114675
Chr14	18675000	0.110870
Chr14	18775000	0.233509
Chr14	18825000	0.101360
Chr14	18875000	0.145351
Chr15	75000	0.155683
Chr15	125000	0.323430
Chr15	175000	0.261131
Chr15	225000	0.273084
Chr15	275000	0.190076
Chr15	325000	0.126785
Chr15	375000	0.188920
Chr15	425000	0.190623
Chr15	475000	0.269778
Chr15	525000	0.172597
Chr15	575000	0.228286
Chr15	625000	0.323566
Chr15	675000	0.201132
Chr15	725000	0.159006
Chr15	775000	0.217204
Chr15	825000	0.267583
Chr15	875000	0.207955
Chr15	925000	0.104057
Chr15	975000	0.165047
Chr15	1025000	0.112651
Chr15	1075000	0.152215
Chr15	1125000	0.153970
Chr15	1175000	0.145426
Chr15	1225000	0.140783
Chr15	1275000	0.190032
Chr15	1325000	0.184718
Chr15	1375000	0.178312
Chr15	1425000	0.168429
Chr15	1475000	0.225764
Chr15	1525000	0.221519
Chr15	1575000	0.189381
Chr15	1625000	0.231683
Chr15	1675000	0.195594
Chr15	1725000	0.163569
Chr15	1775000	0.294053
Chr15	1825000	0.179707
Chr15	1875000	0.131583
Chr15	1925000	0.137677
Chr15	1975000	0.138862
Chr15	2025000	0.101872
Chr15	2075000	0.169043
Chr15	2125000	0.114151
Chr15	2175000	0.135289
Chr15	2225000	0.133296
Chr15	2275000	0.273257
Chr15	2325000	0.235660
Chr15	2375000	0.122228
Chr15	2425000	0.223036
Chr15	2475000	0.296272
Chr15	2525000	0.319253
Chr15	2575000	0.317565
Chr15	2625000	0.247688
Chr15	2675000	0.277019
Chr15	2725000	0.253003
Chr15	2775000	0.152700
Chr15	2825000	0.210330
Chr15	2875000	0.156549
Chr15	2925000	0.204630
Chr15	2975000	0.145942
Chr15	3025000	0.169123
Chr15	3075000	0.258915
Chr15	3125000	0.169884
Chr15	3175000	0.218068
Chr15	3225000	0.167815
Chr15	3275000	0.101359
Chr15	3325000	0.301152
Chr15	3375000	0.153715
Chr15	3425000	0.171155
Chr15	3475000	0.192625
Chr15	3525000	0.265244
Chr15	3575000	0.177065
Chr15	3625000	0.138611
Chr15	3675000	0.158180
Chr15	3725000	0.118830
Chr15	3775000	0.125715
Chr15	3825000	0.279844
Chr15	3875000	0.105623
Chr15	3925000	0.143614
Chr15	3975000	0.169642
Chr15	4025000	0.173106
Chr15	4075000	0.107968
Chr15	4125000	0.156440
Chr15	4175000	0.080392
Chr15	4225000	0.148418
Chr15	4275000	0.187090
Chr15	4325000	0.181652
Chr15	4375000	0.101671
Chr15	4425000	0.102394
Chr15	4475000	0.139485
Chr15	4525000	0.269157
Chr15	4575000	0.185875
Chr15	4625000	0.203768
Chr15	4675000	0.174793
Chr15	4725000	0.200131
Chr15	4775000	0.215844
Chr15	4825000	0.157760
Chr15	4875000	0.167711
Chr15	4925000	0.202144
Chr15	4975000	0.170132
Chr15	5025000	0.179511
Chr15	5075000	0.201661
Chr15	5125000	0.145203
Chr15	5175000	0.240368
Chr15	5225000	0.220454
Chr15	5275000	0.104215
Chr15	5325000	0.160237
Chr15	5375000	0.218010
Chr15	5425000	0.142281
Chr15	5475000	0.015008
Chr15	5525000	0.231629
Chr15	5575000	0.402295
Chr15	5625000	0.293177
Chr15	5675000	0.329297
Chr15	5725000	0.180196
Chr15	5775000	0.181227
Chr15	5825000	0.092286
Chr15	5875000	0.181381
Chr15	5975000	0.136780
Chr15	6025000	0.085383
Chr15	6075000	0.063209
Chr15	6175000	0.558712
Chr15	6225000	0.185087
Chr15	6275000	0.189918
Chr15	6325000	0.136106
Chr15	6375000	0.289467
Chr15	6425000	0.191393
Chr15	6475000	0.112773
Chr15	6525000	0.183107
Chr15	6575000	0.238534
Chr15	6625000	0.318368
Chr15	6675000	0.089030
Chr15	6725000	0.182831
Chr15	6775000	0.394535
Chr15	6825000	0.300570
Chr15	6875000	0.161416
Chr15	6925000	0.329312
Chr15	6975000	0.370267
Chr15	7025000	0.290749
Chr15	7075000	0.115272
Chr15	7125000	0.059471
Chr15	7175000	0.215219
Chr15	7275000	0.170417
Chr15	7325000	0.415694
Chr15	7375000	0.152844
Chr15	7425000	0.313792
Chr15	7475000	0.269863
Chr15	7525000	0.172316
Chr15	7575000	0.148912
Chr15	7625000	0.201940
Chr15	7675000	0.121836
Chr15	7725000	0.151805
Chr15	7775000	0.196282
Chr15	7825000	0.194033
Chr15	7875000	0.203204
Chr15	7925000	0.180120
Chr15	7975000	0.241794
Chr15	8025000	0.195609
Chr15	8075000	0.101595
Chr15	8125000	0.121122
Chr15	8175000	0.141581
Chr15	8225000	0.132547
Chr15	8275000	0.273147
Chr15	8325000	0.234886
Chr15	8375000	0.196686
Chr15	8425000	0.161120
Chr15	8475000	0.120028
Chr15	8525000	0.098158
Chr15	8575000	0.130187
Chr15	8625000	0.148275
Chr15	8675000	0.284720
Chr15	8725000	0.128963
Chr15	8775000	0.144967
Chr15	8825000	0.188393
Chr15	8875000	0.305643
Chr15	8925000	0.276930
Chr15	8975000	0.199902
Chr15	9025000	0.301469
Chr15	9075000	0.255561
Chr15	9125000	0.181802
Chr15	9175000	0.225911
Chr15	9225000	0.298250
Chr15	9275000	0.133859
Chr15	9325000	0.150850
Chr15	9375000	0.179562
Chr15	9425000	0.313455
Chr15	9475000	0.230299
Chr15	9525000	0.395127
Chr15	9575000	0.203402
Chr15	9625000	0.229222
Chr15	9675000	0.226685
Chr15	9725000	0.120540
Chr15	9775000	0.196663
Chr15	9825000	0.322455
Chr15	9875000	0.184624
Chr15	9925000	0.235650
Chr15	9975000	0.190487
Chr15	10025000	0.200156
Chr15	10075000	0.220240
Chr15	10125000	0.267523
Chr15	10175000	0.159545
Chr15	10225000	0.288568
Chr15	10275000	0.348413
Chr15	10325000	0.292197
Chr15	10375000	0.298268
Chr15	10425000	0.168558
Chr15	10475000	0.266146
Chr15	10525000	0.185064
Chr15	10575000	0.302385
Chr15	10625000	0.394720
Chr15	10675000	0.345049
Chr15	10725000	0.153692
Chr15	10775000	0.234322
Chr15	10825000	0.156035
Chr15	10875000	0.213611
Chr15	10925000	0.195044
Chr15	10975000	0.226876
Chr15	11025000	0.224314
Chr15	11075000	0.379868
Chr15	11125000	0.534499
Chr15	11175000	0.639387
Chr15	11225000	0.421973
Chr15	11275000	0.370059
Chr15	11325000	0.336055
Chr15	11375000	0.268084
Chr15	11425000	0.295158
Chr15	11475000	0.239189
Chr15	11525000	0.204496
Chr15	11575000	0.246143
Chr15	11625000	0.323968
Chr15	11675000	0.327627
Chr15	11725000	0.220476
Chr15	11775000	0.245926
Chr15	11825000	0.354701
Chr15	11875000	0.175673
Chr15	11925000	0.152993
Chr15	11975000	0.171371
Chr15	12025000	0.151292
Chr15	12075000	0.164712
Chr15	12125000	0.154270
Chr15	12175000	0.320355
Chr15	12225000	0.193979
Chr15	12275000	0.247706
Chr15	12325000	0.181711
Chr15	12375000	0.192253
Chr15	12425000	0.142482
Chr15	12475000	0.241674
Chr15	12525000	0.212357
Chr15	12575000	0.191099
Chr15	12625000	0.163408
Chr15	12675000	0.181255
Chr15	12725000	0.195484
Chr15	12775000	0.181006
Chr15	12825000	0.166961
Chr15	12875000	0.132488
Chr15	12925000	0.173102
Chr15	12975000	0.165890
Chr15	13025000	0.161282
Chr15	13075000	0.165538
Chr15	13125000	0.128507
Chr15	13175000	0.167249
Chr15	13225000	0.139729
Chr15	13275000	0.096574
Chr15	13325000	0.101732
Chr15	13375000	0.140398
Chr15	13425000	0.150907
Chr15	13475000	0.272015
Chr15	13525000	0.129849
Chr15	13575000	0.118556
Chr15	13625000	0.089577
Chr15	13675000	0.071337
Chr15	13725000	0.100810
Chr15	13775000	0.098711
Chr15	13825000	0.086649
Chr15	13875000	0.109007
Chr15	13925000	0.193466
Chr15	13975000	0.168736
Chr15	14025000	0.132023
Chr15	14075000	0.120386
Chr15	14125000	0.185901
Chr15	14175000	0.135024
Chr15	14225000	0.161040
Chr15	14275000	0.215836
Chr15	14325000	0.300118
Chr15	14375000	0.203469
Chr15	14425000	0.296594
Chr15	14475000	0.298107
Chr15	14525000	0.274900
Chr15	14575000	0.377753
Chr15	14625000	0.501077
Chr15	14675000	0.505208
Chr15	14725000	0.368745
Chr15	14775000	0.255109
Chr15	14825000	0.212988
Chr15	14875000	0.240931
Chr15	14925000	0.165103
Chr15	14975000	0.196715
Chr15	15025000	0.229151
Chr15	15075000	0.265766
Chr15	15125000	0.182804
Chr15	15175000	0.234470
Chr15	15225000	0.191421
Chr16	75000	0.117797
Chr16	125000	0.227095
Chr16	175000	0.366856
Chr16	225000	0.203763
Chr16	275000	0.153571
Chr16	325000	0.193094
Chr16	375000	0.160302
Chr16	425000	0.174186
Chr16	475000	0.144174
Chr16	525000	0.125699
Chr16	575000	0.130120
Chr16	625000	0.153299
Chr16	675000	0.181816
Chr16	725000	0.122310
Chr16	775000	0.194552
Chr16	825000	0.205227
Chr16	875000	0.183949
Chr16	925000	0.184885
Chr16	975000	0.291449
Chr16	1025000	0.378743
Chr16	1075000	0.309400
Chr16	1125000	0.248406
Chr16	1175000	0.163723
Chr16	1225000	0.217446
Chr16	1275000	0.105964
Chr16	1325000	0.125687
Chr16	1375000	0.130541
Chr16	1425000	0.128432
Chr16	1475000	0.145077
Chr16	1525000	0.193259
Chr16	1575000	0.151863
Chr16	1625000	0.152075
Chr16	1675000	0.176278
Chr16	1725000	0.188415
Chr16	1775000	0.257427
Chr16	1825000	0.178169
Chr16	1875000	0.160454
Chr16	1925000	0.103392
Chr16	1975000	0.122489
Chr16	2025000	0.115628
Chr16	2075000	0.157001
Chr16	2125000	0.176967
Chr16	2175000	0.159499
Chr16	2225000	0.115307
Chr16	2275000	0.162924
Chr16	2325000	0.232976
Chr16	2375000	0.164198
Chr16	2425000	0.104908
Chr16	2475000	0.122766
Chr16	2525000	0.299675
Chr16	2575000	0.158425
Chr16	2625000	0.172217
Chr16	2675000	0.141562
Chr16	2725000	0.155017
Chr16	2775000	0.146011
Chr16	2825000	0.132439
Chr16	2875000	0.125501
Chr16	2925000	0.144319
Chr16	2975000	0.167846
Chr16	3025000	0.163920
Chr16	3075000	0.147376
Chr16	3125000	0.171446
Chr16	3175000	0.151844
Chr16	3225000	0.210872
Chr16	3275000	0.157845
Chr16	3325000	0.128694
Chr16	3375000	0.191193
Chr16	3425000	0.228513
Chr16	3475000	0.293780
Chr16	3525000	0.301902
Chr16	3575000	0.200726
Chr16	3625000	0.166682
Chr16	3675000	0.172015
Chr16	3725000	0.220814
Chr16	3775000	0.228985
Chr16	3825000	0.191788
Chr16	3875000	0.197816
Chr16	3925000	0.183876
Chr16	3975000	0.222350
Chr16	4025000	0.129931
Chr16	4075000	0.196262
Chr16	4125000	0.133661
Chr16	4175000	0.172039
Chr16	4225000	0.138587
Chr16	4275000	0.237886
Chr16	4325000	0.160453
Chr16	4375000	0.140935
Chr16	4425000	0.140736
Chr16	4475000	0.222040
Chr16	4525000	0.224002
Chr16	4575000	0.127914
Chr16	4625000	0.161628
Chr16	4675000	0.225595
Chr16	4725000	0.251883
Chr16	4775000	0.303307
Chr16	4825000	0.239071
Chr16	4875000	0.234160
Chr16	4925000	0.289566
Chr16	4975000	0.369356
Chr16	5025000	0.581932
Chr16	5075000	0.494670
Chr16	5125000	0.268183
Chr16	5175000	0.359324
Chr16	5225000	0.319285
Chr16	5275000	0.410101
Chr16	5325000	0.321486
Chr16	5375000	0.258761
Chr16	5425000	0.288256
Chr16	5475000	0.165560
Chr16	5525000	0.072902
Chr16	5575000	0.156733
Chr16	5625000	0.223725
Chr16	5675000	0.235263
Chr16	5725000	0.369226
Chr16	5775000	0.114995
Chr16	5825000	0.178670
Chr16	5875000	0.122912
Chr16	5925000	0.165021
Chr16	5975000	0.117845
Chr16	6025000	0.107876
Chr16	6075000	0.118887
Chr16	6125000	0.159571
Chr16	6175000	0.130209
Chr16	6225000	0.148270
Chr16	6275000	0.128871
Chr16	6325000	0.167868
Chr16	6375000	0.102015
Chr16	6425000	0.148027
Chr16	6475000	0.109316
Chr16	6525000	0.142680
Chr16	6575000	0.107929
Chr16	6625000	0.136541
Chr16	6675000	0.237956
Chr16	6725000	0.287928
Chr16	6775000	0.296022
Chr16	6825000	0.216004
Chr16	6875000	0.151678
Chr16	6925000	0.200541
Chr16	6975000	0.181002
Chr16	7025000	0.160108
Chr16	7075000	0.146446
Chr16	7125000	0.098208
Chr16	7175000	0.195692
Chr16	7225000	0.185691
Chr16	7275000	0.190004
Chr16	7325000	0.094753
Chr16	7375000	0.205000
Chr16	7425000	0.248907
Chr16	7475000	0.139076
Chr16	7525000	0.133665
Chr16	7575000	0.108336
Chr16	7625000	0.176737
Chr16	7675000	0.188490
Chr16	7725000	0.142452
Chr16	7775000	0.154954
Chr16	7825000	0.130016
Chr16	7875000	0.169204
Chr16	7925000	0.261774
Chr16	7975000	0.161569
Chr16	8025000	0.239560
Chr16	8075000	0.095828
Chr16	8125000	0.089412
Chr16	8175000	0.132387
Chr16	8225000	0.180080
Chr16	8275000	0.108783
Chr16	8325000	0.142735
Chr16	8375000	0.208604
Chr16	8425000	0.112848
Chr16	8475000	0.170792
Chr16	8525000	0.076541
Chr16	8575000	0.064676
Chr16	8625000	0.115658
Chr16	8675000	0.082221
Chr16	8825000	0.224465
Chr16	8875000	0.145269
Chr16	8925000	0.193649
Chr16	8975000	0.163755
Chr16	9025000	0.180468
Chr16	9075000	0.155320
Chr16	9125000	0.198088
Chr16	9175000	0.150961
Chr16	9225000	0.149540
Chr16	9275000	0.104384
Chr16	9325000	0.134031
Chr16	9375000	0.158347
Chr16	9425000	0.224896
Chr16	9475000	0.185464
Chr16	9525000	0.219035
Chr16	9575000	0.200507
Chr16	9625000	0.127534
Chr16	9675000	0.158478
Chr16	9725000	0.257479
Chr16	9775000	0.212824
Chr16	9825000	0.203542
Chr16	9875000	0.157202
Chr16	9925000	0.176684
Chr16	9975000	0.163749
Chr16	10025000	0.168664
Chr16	10075000	0.090118
Chr16	10125000	0.071922
Chr16	10175000	0.181699
Chr16	10225000	0.304462
Chr16	10275000	0.302912
Chr16	10325000	0.169057
Chr16	10375000	0.255205
Chr16	10425000	0.185766
Chr16	10475000	0.243168
Chr16	10525000	0.246503
Chr16	10575000	0.409791
Chr16	10625000	0.447151
Chr16	10725000	0.204775
Chr16	10775000	0.193869
Chr16	10825000	0.225968
Chr16	10875000	0.237457
Chr16	10925000	0.343432
Chr16	10975000	0.197527
Chr16	11025000	0.162474
Chr16	11075000	0.237932
Chr16	11125000	0.238820
Chr16	11175000	0.201885
Chr16	11225000	0.212183
Chr16	11275000	0.151853
Chr16	11325000	0.089917
Chr16	11375000	0.145726
Chr16	11425000	0.181231
Chr16	11475000	0.186130
Chr16	11525000	0.219445
Chr16	11575000	0.250496
Chr16	11625000	0.195956
Chr16	11675000	0.156967
Chr16	11725000	0.301790
Chr16	11775000	0.267971
Chr16	11825000	0.155284
Chr16	11875000	0.088526
Chr16	11925000	0.184557
Chr16	11975000	0.157417
Chr16	12025000	0.323072
Chr16	12075000	0.158392
Chr16	12125000	0.156189
Chr16	12175000	0.174981
Chr16	12225000	0.109114
Chr16	12275000	0.199784
Chr16	12325000	0.154708
Chr16	12375000	0.175584
Chr16	12425000	0.099458
Chr16	12475000	0.098167
Chr16	12525000	0.136683
Chr16	12575000	0.158171
Chr16	12625000	0.129964
Chr16	12675000	0.167340
Chr16	12725000	0.123781
Chr16	12775000	0.200358
Chr16	12825000	0.294125
Chr16	12875000	0.256732
Chr16	12925000	0.177535
Chr16	12975000	0.101055
Chr16	13025000	0.111496
Chr16	13075000	0.108248
Chr16	13125000	0.223010
Chr16	13175000	0.203074
Chr16	13225000	0.267778
Chr16	13275000	0.211077
Chr16	13325000	0.177451
Chr16	13375000	0.139490
Chr16	13425000	0.401596
Chr16	13475000	0.325415
Chr16	13525000	0.267800
Chr16	13575000	0.150868
Chr16	13625000	0.126711
Chr16	13675000	0.208719
Chr16	13725000	0.183247
Chr16	13775000	0.189622
Chr16	13825000	0.151737
Chr16	13875000	0.220554
Chr16	13925000	0.258784
Chr16	13975000	0.265882
Chr16	14025000	0.209036
Chr16	14075000	0.139414
Chr16	14125000	0.162408
Chr16	14175000	0.206457
Chr16	14225000	0.210393
Chr16	14275000	0.216061
Chr16	14325000	0.159235
Chr16	14375000	0.174281
Chr16	14425000	0.117617
Chr17	75000	0.148519
Chr17	125000	0.159694
Chr17	175000	0.112027
Chr17	225000	0.098898
